@timestamp;json.apk;json.country;json.country_code;json.category;json.domain;json.fase;json.categ;json.PII;json.testing_label;json.int_transfer;json.categ_ancestry;json.ancestry;json.port;json.device
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;encrypted-tbn0.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;fonts.googleapis.com;Phase 2;"[""code"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;www.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;www.google-analytics.com;Phase 2;"[""audience measurement""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""audience measurement\""]"",""[]"",""[]""]";"[""Google Analytics"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;encrypted-tbn3.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;encrypted-tbn2.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;www.googletagservices.com;Phase 2;"[""hosting"",""tag manager""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""hosting\"",\""tag manager\""]"",""[]"",""[]""]";"[""Google Tag Manager"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.501;com.appgeneration.itunerfree;United States;US;-;pagead2.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:54.500;com.appgeneration.itunerfree;United States;US;-;www.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;www.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;encrypted-tbn0.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;fonts.googleapis.com;Phase 2;"[""code"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;www.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;www.google-analytics.com;Phase 2;"[""audience measurement""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""audience measurement\""]"",""[]"",""[]""]";"[""Google Analytics"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;encrypted-tbn3.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;encrypted-tbn2.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;www.googletagservices.com;Phase 2;"[""hosting"",""tag manager""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""hosting\"",\""tag manager\""]"",""[]"",""[]""]";"[""Google Tag Manager"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.510;com.appgeneration.itunerfree;United States;US;-;pagead2.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.509;com.appgeneration.itunerfree;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.509;com.appgeneration.itunerfree;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.509;com.appgeneration.itunerfree;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:53.506;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:19:53.505;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:19:53.504;com.appgeneration.itunerfree;United States;US;-;impression-east.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:47.493;com.appgeneration.itunerfree;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:47.493;com.appgeneration.itunerfree;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:47.492;com.appgeneration.itunerfree;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 19:19:43.472;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:19:43.472;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:19:43.470;com.appgeneration.itunerfree;United States;US;-;impression-east.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.509;com.bittorrent.client;United States;US;-;adexp.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.508;com.bittorrent.client;United States;US;-;view.adjust.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Adjust""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.508;com.bittorrent.client;United States;US;-;static-content-1.smadex.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:07:40.508;com.bittorrent.client;United States;US;-;geo-tracker.smadex.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:07:40.508;com.bittorrent.client;United States;US;-;adexp.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.507;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.507;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.507;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.506;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.506;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.506;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.505;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.503;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.503;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.502;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.502;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.501;com.bittorrent.client;United States;US;-;view.adjust.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Adjust""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.501;com.bittorrent.client;United States;US;-;view.adjust.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Adjust""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.500;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.500;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.499;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.499;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.499;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:40.498;com.bittorrent.client;United States;US;-;mobile.adsafeprotected.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Integral Ad Science""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.485;com.bittorrent.client;United States;US;-;adexp.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.484;com.bittorrent.client;United States;US;-;adexp.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.483;com.bittorrent.client;United States;US;-;view.adjust.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Adjust""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.483;com.bittorrent.client;United States;US;-;static-content-1.smadex.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:07:38.483;com.bittorrent.client;United States;US;-;geo-tracker.smadex.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 12, 2020 @ 19:07:38.482;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.482;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.481;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.480;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.480;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.479;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.479;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.479;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.478;com.bittorrent.client;United States;US;-;view.adjust.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Adjust""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.478;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.478;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.478;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.477;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.477;com.bittorrent.client;United States;US;-;impression-east.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.477;com.bittorrent.client;United States;US;-;view.adjust.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Adjust""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.476;com.bittorrent.client;United States;US;-;mobile.adsafeprotected.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Integral Ad Science""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.476;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.476;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 19:07:38.476;com.bittorrent.client;United States;US;-;cdn.liftoff.io;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 18:24:10.473;com.bittorrent.client;United States;US;-;stage-a.applovin.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]""]";"[""Applovin""]";-;aee4ad920306
Apr 12, 2020 @ 18:24:01.411;com.bittorrent.client;United States;US;-;stage-a.applovin.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]""]";"[""Applovin""]";-;aee4ad920306
Apr 12, 2020 @ 18:12:57.904;com.blyts.chinchon;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 18:12:57.904;com.blyts.chinchon;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 12, 2020 @ 18:01:45.388;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_One;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 18:01:45.388;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_One;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 18:01:45.387;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_One;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 18:01:45.385;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_One;false;[];[];-;aee4ad920306
Apr 12, 2020 @ 17:50:33.100;com.flying.car.robot.transformation.extreme.car.driving.games;Germany;DE;-;tps20233.doubleverify.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;false;"[""[]""]";"[""Double Verify""]";-;aee4ad920306
Apr 12, 2020 @ 17:50:33.100;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;cdn.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 17:50:33.100;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;cdn.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Apr 12, 2020 @ 17:50:33.100;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;cdn.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
